scrape_date,game_id,start_date,game_status,team_type,team_name,team_score,opponent_name,opponent_score,venue,city,state,over_pick_percent,under_pick_percent,betmgm_opening_over_odds,betmgm_opening_under_odds,betmgm_opening_total,betmgm_current_over_odds,betmgm_current_under_odds,betmgm_current_total,fanduel_opening_over_odds,fanduel_opening_under_odds,fanduel_opening_total,fanduel_current_over_odds,fanduel_current_under_odds,fanduel_current_total,caesars_opening_over_odds,caesars_opening_under_odds,caesars_opening_total,caesars_current_over_odds,caesars_current_under_odds,caesars_current_total,bet365_opening_over_odds,bet365_opening_under_odds,bet365_opening_total,bet365_current_over_odds,bet365_current_under_odds,bet365_current_total,draftkings_opening_over_odds,draftkings_opening_under_odds,draftkings_opening_total,draftkings_current_over_odds,draftkings_current_under_odds,draftkings_current_total,betrivers_opening_over_odds,betrivers_opening_under_odds,betrivers_opening_total,betrivers_current_over_odds,betrivers_current_under_odds,betrivers_current_total,bet_rivers_ny_opening_over_odds,bet_rivers_ny_opening_under_odds,bet_rivers_ny_opening_total,bet_rivers_ny_current_over_odds,bet_rivers_ny_current_under_odds,bet_rivers_ny_current_total
2022-11-10,276239,2022-11-11T03:00:00+00:00,Final,home,Wyoming,79,Nicholls State,68,Arena-Auditorium,Laramie,WY,60.0,40.0,,,,,,,-118.0,-106.0,77.5,-106.0,-118.0,81.5,,,,,,,,,,,,,-115.0,-115.0,80.5,-115.0,-115.0,84.5,,,,,,,-118.0,-118.0,81.0,-125.0,-112.0,82.0
2022-11-10,274584,2022-11-11T03:00:00+00:00,Final,away,Georgia Southern,62,Santa Clara,78,Leavey Center,Santa Clara,CA,45.892351274787536,54.107648725212464,,,,,,,-108.0,-116.0,74.5,-112.0,-112.0,73.5,,,,,,,-110.0,-110.0,75.0,-110.0,-110.0,75.0,-115.0,-115.0,74.5,-115.0,-115.0,65.5,,,,,,,-118.0,-118.0,73.5,-180.0,128.0,62.5
2022-11-10,274584,2022-11-11T03:00:00+00:00,Final,home,Santa Clara,78,Georgia Southern,62,Leavey Center,Santa Clara,CA,45.892351274787536,54.107648725212464,,,,,,,-108.0,-116.0,74.5,-112.0,-112.0,73.5,,,,,,,-110.0,-110.0,75.0,-110.0,-110.0,75.0,-115.0,-115.0,74.5,-115.0,-115.0,65.5,,,,,,,-118.0,-118.0,73.5,-180.0,128.0,62.5
2022-11-10,274592,2022-11-11T03:00:00+00:00,Final,away,UC Riverside,81,Loyola Marymount,79,Gersten Pavilion,Los Angeles,CA,52.406417112299465,47.593582887700535,,,,,,,-120.0,-104.0,71.5,-106.0,-118.0,72.5,,,,,,,-115.0,-105.0,76.5,-115.0,-105.0,76.5,-115.0,-115.0,72.5,-115.0,-115.0,77.5,,,,,,,,,,,,
2022-11-10,274592,2022-11-11T03:00:00+00:00,Final,home,Loyola Marymount,79,UC Riverside,81,Gersten Pavilion,Los Angeles,CA,52.406417112299465,47.593582887700535,,,,,,,-120.0,-104.0,71.5,-106.0,-118.0,72.5,,,,,,,-115.0,-105.0,76.5,-115.0,-105.0,76.5,-115.0,-115.0,72.5,-115.0,-115.0,77.5,,,,,,,,,,,,
2022-11-10,274593,2022-11-11T03:00:00+00:00,Final,away,Vermont,53,Saint Mary's,79,University Credit Union Pavilion,Moraga,CA,60.88328075709779,39.11671924290221,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,-115.0,70.5,-115.0,-115.0,67.5,,,,,,,-115.0,-118.0,68.5,-124.0,-109.0,65.5
2022-11-10,274593,2022-11-11T03:00:00+00:00,Final,home,Saint Mary's,79,Vermont,53,University Credit Union Pavilion,Moraga,CA,60.88328075709779,39.11671924290221,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,-115.0,70.5,-115.0,-115.0,67.5,,,,,,,-115.0,-118.0,68.5,-124.0,-109.0,65.5
2022-11-10,276162,2022-11-11T03:00:00+00:00,Final,away,Cal Poly SLO,48,San Francisco,60,War Memorial Gymnasium,San Francisco,CA,57.67195767195767,42.32804232804233,,,,,,,-104.0,-120.0,73.5,-114.0,-110.0,75.5,,,,,,,-105.0,-115.0,75.5,-105.0,-115.0,76.5,-115.0,-115.0,76.5,-115.0,-115.0,64.5,,,,,,,-117.0,-118.0,75.0,-117.0,-121.0,56.0
2022-11-10,276162,2022-11-11T03:00:00+00:00,Final,home,San Francisco,60,Cal Poly SLO,48,War Memorial Gymnasium,San Francisco,CA,57.67195767195767,42.32804232804233,,,,,,,-104.0,-120.0,73.5,-114.0,-110.0,75.5,,,,,,,-105.0,-115.0,75.5,-105.0,-115.0,76.5,-115.0,-115.0,76.5,-115.0,-115.0,64.5,,,,,,,-117.0,-118.0,75.0,-117.0,-121.0,56.0
2022-11-10,271593,2022-11-11T04:00:00+00:00,Final,away,Alabama St.,58,USC,96,Galen Center,Los Angeles,CA,59.305993690851736,40.694006309148264,,,,,,,-118.0,-106.0,75.5,-110.0,-114.0,74.5,,,,,,,,,,,,,-115.0,-115.0,75.5,105.0,-135.0,82.5,,,,,,,-113.0,-121.0,76.0,-113.0,-121.0,82.5
2022-11-10,271593,2022-11-11T04:00:00+00:00,Final,home,USC,96,Alabama St.,58,Galen Center,Los Angeles,CA,59.305993690851736,40.694006309148264,,,,,,,-118.0,-106.0,75.5,-110.0,-114.0,74.5,,,,,,,,,,,,,-115.0,-115.0,75.5,105.0,-135.0,82.5,,,,,,,-113.0,-121.0,76.0,-113.0,-121.0,82.5
2022-11-11,275861,2022-11-11T18:00:00+00:00,Final,away,Fairfield,71,New Hampshire,83,Lundholm Gymnasium,Durham,NH,42.53731343283582,57.46268656716418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,275861,2022-11-11T18:00:00+00:00,Final,home,New Hampshire,83,Fairfield,71,Lundholm Gymnasium,Durham,NH,42.53731343283582,57.46268656716418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,271636,2022-11-11T18:00:00+00:00,Final,away,Detroit Mercy,66,Boston College,70,Silvio O. Conte Forum,Chestnut Hill,MA,58.50622406639005,41.49377593360996,,,,,,,,,,,,,,,,,,,-110.0,-110.0,74.0,-110.0,-110.0,74.0,-115.0,-115.0,73.5,-115.0,-115.0,84.5,,,,,,,-117.0,-120.0,71.5,-124.0,-112.0,79.0
2022-11-11,271636,2022-11-11T18:00:00+00:00,Final,home,Boston College,70,Detroit Mercy,66,Silvio O. Conte Forum,Chestnut Hill,MA,58.50622406639005,41.49377593360996,,,,,,,,,,,,,,,,,,,-110.0,-110.0,74.0,-110.0,-110.0,74.0,-115.0,-115.0,73.5,-115.0,-115.0,84.5,,,,,,,-117.0,-120.0,71.5,-124.0,-112.0,79.0
2022-11-11,277442,2022-11-11T19:00:00+00:00,Final,away,Johnson University (FL),34,Jacksonville,85,Swisher Gymnasium,Jacksonville,FL,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,277442,2022-11-11T19:00:00+00:00,Final,home,Jacksonville,85,Johnson University (FL),34,Swisher Gymnasium,Jacksonville,FL,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,274103,2022-11-11T22:00:00+00:00,Final,away,Delaware,71,Air Force,75,Clune Arena,Colorado Springs,CO,36.708860759493675,63.29113924050633,,,,,,,-112.0,-114.0,68.5,-104.0,-120.0,68.5,,,,,,,-110.0,-110.0,69.5,-110.0,-110.0,69.5,-115.0,-115.0,69.5,-115.0,-115.0,78.5,,,,,,,-114.0,-120.0,68.5,-114.0,-120.0,68.5
2022-11-11,274103,2022-11-11T22:00:00+00:00,Final,home,Air Force,75,Delaware,71,Clune Arena,Colorado Springs,CO,36.708860759493675,63.29113924050633,,,,,,,-112.0,-114.0,68.5,-104.0,-120.0,68.5,,,,,,,-110.0,-110.0,69.5,-110.0,-110.0,69.5,-115.0,-115.0,69.5,-115.0,-115.0,78.5,,,,,,,-114.0,-120.0,68.5,-114.0,-120.0,68.5
2022-11-11,274104,2022-11-11T22:00:00+00:00,Final,away,UAB,85,Toledo,93,Wells Fargo Center,Philadelphia,PA,52.78688524590164,47.21311475409836,,,,,,,-104.0,-120.0,81.5,-112.0,-112.0,81.5,,,,,,,-110.0,-110.0,84.0,-110.0,-110.0,85.0,-115.0,-115.0,83.5,-115.0,-115.0,82.5,,,,,,,,,,,,
2022-11-11,274104,2022-11-11T22:00:00+00:00,Final,home,Toledo,93,UAB,85,Wells Fargo Center,Philadelphia,PA,52.78688524590164,47.21311475409836,,,,,,,-104.0,-120.0,81.5,-112.0,-112.0,81.5,,,,,,,-110.0,-110.0,84.0,-110.0,-110.0,85.0,-115.0,-115.0,83.5,-115.0,-115.0,82.5,,,,,,,,,,,,
2022-11-11,277188,2022-11-11T22:00:00+00:00,Final,away,Fresno St.,54,UC Santa Barbara,61,Kaiser Permanente Arena,Santa Cruz,CA,42.281879194630875,57.71812080536913,,,,,,,-116.0,-108.0,67.5,-106.0,-118.0,68.5,,,,,,,-110.0,-110.0,66.5,-110.0,-110.0,66.0,-115.0,-115.0,70.5,-115.0,-115.0,68.5,,,,,,,-114.0,-120.0,68.0,-114.0,-120.0,68.0
2022-11-11,277188,2022-11-11T22:00:00+00:00,Final,home,UC Santa Barbara,61,Fresno St.,54,Kaiser Permanente Arena,Santa Cruz,CA,42.281879194630875,57.71812080536913,,,,,,,-116.0,-108.0,67.5,-106.0,-118.0,68.5,,,,,,,-110.0,-110.0,66.5,-110.0,-110.0,66.0,-115.0,-115.0,70.5,-115.0,-115.0,68.5,,,,,,,-114.0,-120.0,68.0,-114.0,-120.0,68.0
2022-11-11,274599,2022-11-11T22:30:00+00:00,Final,away,Milligan,64,Mercer,118,Hawkins Arena,Macon,GA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,274599,2022-11-11T22:30:00+00:00,Final,home,Mercer,118,Milligan,64,Hawkins Arena,Macon,GA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,274460,2022-11-11T23:00:00+00:00,Final,away,UL Lafayette,75,Harvard,61,Harrah’s Cherokee Center Asheville,Asheville,NC,44.7098976109215,55.2901023890785,,,,,,,-110.0,-114.0,74.5,-118.0,-106.0,74.5,,,,,,,-110.0,-110.0,74.0,-110.0,-110.0,73.5,-115.0,-115.0,75.5,-115.0,-115.0,72.5,,,,,,,,,,,,
2022-11-11,274460,2022-11-11T23:00:00+00:00,Final,home,Harvard,61,UL Lafayette,75,Harrah’s Cherokee Center Asheville,Asheville,NC,44.7098976109215,55.2901023890785,,,,,,,-110.0,-114.0,74.5,-118.0,-106.0,74.5,,,,,,,-110.0,-110.0,74.0,-110.0,-110.0,73.5,-115.0,-115.0,75.5,-115.0,-115.0,72.5,,,,,,,,,,,,
2022-11-11,274459,2022-11-11T23:00:00+00:00,Final,away,Houston,81,Saint Joseph's,55,Navy Alumni Hall,Annapolis,MD,52.83018867924528,47.16981132075472,,,,,,,-114.0,-110.0,70.5,-104.0,-120.0,70.5,,,,,,,-110.0,-110.0,70.0,-110.0,-110.0,69.5,-115.0,-115.0,68.5,-115.0,-115.0,69.5,,,,,,,-120.0,-114.0,69.5,-120.0,-113.0,70.0
2022-11-11,274459,2022-11-11T23:00:00+00:00,Final,home,Saint Joseph's,55,Houston,81,Navy Alumni Hall,Annapolis,MD,52.83018867924528,47.16981132075472,,,,,,,-114.0,-110.0,70.5,-104.0,-120.0,70.5,,,,,,,-110.0,-110.0,70.0,-110.0,-110.0,69.5,-115.0,-115.0,68.5,-115.0,-115.0,69.5,,,,,,,-120.0,-114.0,69.5,-120.0,-113.0,70.0
2022-11-11,274093,2022-11-11T23:00:00+00:00,Final,away,Howard,75,GW,85,Charles E. Smith Athletic Center,Washington,DC,48.497854077253216,51.50214592274678,,,,,,,-108.0,-116.0,75.5,-106.0,-118.0,76.5,,,,,,,,,,,,,-115.0,-115.0,78.5,-115.0,-115.0,93.5,,,,,,,,,,,,
2022-11-11,274093,2022-11-11T23:00:00+00:00,Final,home,GW,85,Howard,75,Charles E. Smith Athletic Center,Washington,DC,48.497854077253216,51.50214592274678,,,,,,,-108.0,-116.0,75.5,-106.0,-118.0,76.5,,,,,,,,,,,,,-115.0,-115.0,78.5,-115.0,-115.0,93.5,,,,,,,,,,,,
2022-11-11,274028,2022-11-11T23:00:00+00:00,Final,away,Boston U,57,Connecticut,86,Harry A. Gampel Pavilion,Storrs,CT,54.054054054054056,45.94594594594595,,,,,,,-114.0,-110.0,72.5,-120.0,-104.0,71.5,,,,,,,,,,,,,-115.0,-115.0,72.5,105.0,-135.0,81.5,,,,,,,-118.0,-118.0,75.5,-120.0,-117.0,81.0
2022-11-11,274028,2022-11-11T23:00:00+00:00,Final,home,Connecticut,86,Boston U,57,Harry A. Gampel Pavilion,Storrs,CT,54.054054054054056,45.94594594594595,,,,,,,-114.0,-110.0,72.5,-120.0,-104.0,71.5,,,,,,,,,,,,,-115.0,-115.0,72.5,105.0,-135.0,81.5,,,,,,,-118.0,-118.0,75.5,-120.0,-117.0,81.0
2022-11-11,275916,2022-11-11T23:30:00+00:00,Final,away,Miami-Hamilton,65,Stony Brook,86,Island Federal Credit Union Arena,Stony Brook,NY,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,275916,2022-11-11T23:30:00+00:00,Final,home,Stony Brook,86,Miami-Hamilton,65,Island Federal Credit Union Arena,Stony Brook,NY,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,271629,2022-11-11T23:30:00+00:00,Final,away,USC Upstate,38,Duke,84,Cameron Indoor Stadium,Durham,NC,53.69649805447471,46.30350194552529,,,,,,,-120.0,-104.0,76.5,-104.0,-120.0,78.5,,,,,,,,,,,,,-115.0,-115.0,76.5,-115.0,-115.0,69.5,,,,,,,-114.0,-120.0,78.0,-122.0,-112.0,71.5
2022-11-11,271629,2022-11-11T23:30:00+00:00,Final,home,Duke,84,USC Upstate,38,Cameron Indoor Stadium,Durham,NC,53.69649805447471,46.30350194552529,,,,,,,-120.0,-104.0,76.5,-104.0,-120.0,78.5,,,,,,,,,,,,,-115.0,-115.0,76.5,-115.0,-115.0,69.5,,,,,,,-114.0,-120.0,78.0,-122.0,-112.0,71.5
2022-11-11,271632,2022-11-11T23:30:00+00:00,Final,away,Michigan St.,63,Gonzaga,64,USS Abraham Lincoln,San Diego,CA,64.60396039603961,35.396039603960396,,,,,,,,,,,,,,,,,,,-110.0,-110.0,75.0,-110.0,-110.0,76.5,,,,,,,,,,,,,-113.0,-121.0,74.5,-110.0,-124.0,61.0
2022-11-11,271632,2022-11-11T23:30:00+00:00,Final,home,Gonzaga,64,Michigan St.,63,USS Abraham Lincoln,San Diego,CA,64.60396039603961,35.396039603960396,,,,,,,,,,,,,,,,,,,-110.0,-110.0,75.0,-110.0,-110.0,76.5,,,,,,,,,,,,,-113.0,-121.0,74.5,-110.0,-124.0,61.0
2022-11-11,274027,2022-11-11T23:30:00+00:00,Final,away,Hendrix College,56,Central Arkansas,107,Farris Center,Conway,AR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,274027,2022-11-11T23:30:00+00:00,Final,home,Central Arkansas,107,Hendrix College,56,Farris Center,Conway,AR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,274596,2022-11-12T00:00:00+00:00,Final,away,Old Dominion,59,Drexel,71,Daskalakis Athletic Center,Philadelphia,PA,55.700325732899024,44.299674267100976,,,,,,,-106.0,-118.0,70.5,-106.0,-118.0,70.5,,,,,,,-110.0,-110.0,70.5,-110.0,-110.0,70.5,-115.0,-115.0,70.5,-115.0,-115.0,74.5,,,,,,,,,,,,
2022-11-11,274596,2022-11-12T00:00:00+00:00,Final,home,Drexel,71,Old Dominion,59,Daskalakis Athletic Center,Philadelphia,PA,55.700325732899024,44.299674267100976,,,,,,,-106.0,-118.0,70.5,-106.0,-118.0,70.5,,,,,,,-110.0,-110.0,70.5,-110.0,-110.0,70.5,-115.0,-115.0,70.5,-115.0,-115.0,74.5,,,,,,,,,,,,
2022-11-11,274598,2022-11-12T00:00:00+00:00,Final,away,Mount St. Mary's,78,Coppin St.,83,Physical Education Complex,Baltimore,MD,51.627906976744185,48.372093023255815,,,,,,,-118.0,-106.0,69.5,-110.0,-114.0,71.5,,,,,,,,,,,,,,,,,,,,,,,,,-120.0,-117.0,72.0,-112.0,-125.0,83.0
2022-11-11,274598,2022-11-12T00:00:00+00:00,Final,home,Coppin St.,83,Mount St. Mary's,78,Physical Education Complex,Baltimore,MD,51.627906976744185,48.372093023255815,,,,,,,-118.0,-106.0,69.5,-110.0,-114.0,71.5,,,,,,,,,,,,,,,,,,,,,,,,,-120.0,-117.0,72.0,-112.0,-125.0,83.0
2022-11-11,274600,2022-11-12T00:00:00+00:00,Final,away,Methodist,47,Coastal Carolina,110,HTC Center,Conway,SC,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,274600,2022-11-12T00:00:00+00:00,Final,home,Coastal Carolina,110,Methodist,47,HTC Center,Conway,SC,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,275862,2022-11-12T00:00:00+00:00,Final,away,Maine-Fort Kent,45,Maine,90,Cross Insurance Center,Bangor,ME,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,275862,2022-11-12T00:00:00+00:00,Final,home,Maine,90,Maine-Fort Kent,45,Cross Insurance Center,Bangor,ME,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,275918,2022-11-12T00:00:00+00:00,Final,away,Allen,55,UNC Wilmington,104,Raiford G. Trask Coliseum,Wilmington,NC,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,275918,2022-11-12T00:00:00+00:00,Final,home,UNC Wilmington,104,Allen,55,Raiford G. Trask Coliseum,Wilmington,NC,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,275919,2022-11-12T00:00:00+00:00,Final,away,Iona,78,Hofstra,83,David S. Mack Sports and Exhibition Complex - Hofstra Arena,Hempstead,NY,51.681957186544345,48.318042813455655,,,,,,,-110.0,-114.0,77.5,-110.0,-114.0,79.5,,,,,,,-110.0,-110.0,83.0,-110.0,-110.0,83.0,-110.0,-120.0,83.5,-120.0,-110.0,72.5,,,,,,,,,,,,
2022-11-11,275919,2022-11-12T00:00:00+00:00,Final,home,Hofstra,83,Iona,78,David S. Mack Sports and Exhibition Complex - Hofstra Arena,Hempstead,NY,51.681957186544345,48.318042813455655,,,,,,,-110.0,-114.0,77.5,-110.0,-114.0,79.5,,,,,,,-110.0,-110.0,83.0,-110.0,-110.0,83.0,-110.0,-120.0,83.5,-120.0,-110.0,72.5,,,,,,,,,,,,
2022-11-11,276170,2022-11-12T00:00:00+00:00,Final,away,Bowling Green,87,Oakland,82,Athletics Center O'rena,Rochester,MI,50.15873015873016,49.84126984126984,,,,,,,-112.0,-112.0,78.5,-120.0,-104.0,81.5,,,,,,,-110.0,-110.0,84.5,-110.0,-110.0,84.5,-115.0,-115.0,82.5,-115.0,-115.0,90.5,,,,,,,,,,,,
2022-11-11,276170,2022-11-12T00:00:00+00:00,Final,home,Oakland,82,Bowling Green,87,Athletics Center O'rena,Rochester,MI,50.15873015873016,49.84126984126984,,,,,,,-112.0,-112.0,78.5,-120.0,-104.0,81.5,,,,,,,-110.0,-110.0,84.5,-110.0,-110.0,84.5,-115.0,-115.0,82.5,-115.0,-115.0,90.5,,,,,,,,,,,,
2022-11-11,271609,2022-11-12T00:00:00+00:00,Final,away,Austin Peay,44,Purdue,63,Mackey Arena,West Lafayette,IN,53.333333333333336,46.666666666666664,,,,,,,-110.0,-114.0,75.5,-106.0,-118.0,73.5,,,,,,,,,,,,,-115.0,-115.0,70.5,-110.0,-120.0,60.5,,,,,,,-120.0,-113.0,71.0,-121.0,-113.0,62.0
2022-11-11,271609,2022-11-12T00:00:00+00:00,Final,home,Purdue,63,Austin Peay,44,Mackey Arena,West Lafayette,IN,53.333333333333336,46.666666666666664,,,,,,,-110.0,-114.0,75.5,-106.0,-118.0,73.5,,,,,,,,,,,,,-115.0,-115.0,70.5,-110.0,-120.0,60.5,,,,,,,-120.0,-113.0,71.0,-121.0,-113.0,62.0
2022-11-11,271616,2022-11-12T00:00:00+00:00,Final,away,Southern Miss,60,Vanderbilt,48,Memorial Gymnasium,Nashville,TN,51.71232876712328,48.28767123287671,,,,,,,-120.0,-104.0,72.5,-106.0,-118.0,71.5,,,,,,,-110.0,-110.0,70.0,-110.0,-110.0,70.0,-115.0,-115.0,70.5,-115.0,-115.0,60.5,,,,,,,-114.0,-122.0,71.0,-117.0,-120.0,58.5
2022-11-11,271616,2022-11-12T00:00:00+00:00,Final,home,Vanderbilt,48,Southern Miss,60,Memorial Gymnasium,Nashville,TN,51.71232876712328,48.28767123287671,,,,,,,-120.0,-104.0,72.5,-106.0,-118.0,71.5,,,,,,,-110.0,-110.0,70.0,-110.0,-110.0,70.0,-115.0,-115.0,70.5,-115.0,-115.0,60.5,,,,,,,-114.0,-122.0,71.0,-117.0,-120.0,58.5
2022-11-11,271618,2022-11-12T00:00:00+00:00,Final,away,Florida Atlantic,67,Mississippi,80,The Pavilion at Ole Miss,Oxford,MS,48.29931972789115,51.70068027210885,,,,,,,-110.0,-114.0,70.5,-114.0,-110.0,70.5,,,,,,,-110.0,-110.0,72.5,-110.0,-110.0,72.5,-115.0,-115.0,72.5,-115.0,-115.0,78.5,,,,,,,-118.0,-118.0,71.5,-115.0,-121.0,75.0
2022-11-11,271618,2022-11-12T00:00:00+00:00,Final,home,Mississippi,80,Florida Atlantic,67,The Pavilion at Ole Miss,Oxford,MS,48.29931972789115,51.70068027210885,,,,,,,-110.0,-114.0,70.5,-114.0,-110.0,70.5,,,,,,,-110.0,-110.0,72.5,-110.0,-110.0,72.5,-115.0,-115.0,72.5,-115.0,-115.0,78.5,,,,,,,-118.0,-118.0,71.5,-115.0,-121.0,75.0
2022-11-11,271621,2022-11-12T00:00:00+00:00,Final,away,Kennesaw St.,78,Florida,88,Exactech Arena at the Stephen C. O'Connell Center,Gainesville,FL,49.107142857142854,50.89285714285714,,,,,,,-120.0,-104.0,73.5,-120.0,-104.0,73.5,,,,,,,,,,,,,-120.0,-110.0,74.5,-120.0,-110.0,79.5,,,,,,,-117.0,-118.0,74.5,-105.0,-130.0,83.5
2022-11-11,271621,2022-11-12T00:00:00+00:00,Final,home,Florida,88,Kennesaw St.,78,Exactech Arena at the Stephen C. O'Connell Center,Gainesville,FL,49.107142857142854,50.89285714285714,,,,,,,-120.0,-104.0,73.5,-120.0,-104.0,73.5,,,,,,,,,,,,,-120.0,-110.0,74.5,-120.0,-110.0,79.5,,,,,,,-117.0,-118.0,74.5,-105.0,-130.0,83.5
2022-11-11,271624,2022-11-12T00:00:00+00:00,Final,away,West Virginia,81,Pittsburgh,56,Petersen Events Center,Pittsburgh,PA,48.0,52.0,,,,,,,,,,,,,,,,,,,-110.0,-110.0,73.5,-110.0,-110.0,74.5,-110.0,-120.0,72.5,-105.0,-125.0,58.5,,,,,,,-118.0,-115.0,73.0,-132.0,-103.0,53.5
2022-11-11,271624,2022-11-12T00:00:00+00:00,Final,home,Pittsburgh,56,West Virginia,81,Petersen Events Center,Pittsburgh,PA,48.0,52.0,,,,,,,,,,,,,,,,,,,-110.0,-110.0,73.5,-110.0,-110.0,74.5,-110.0,-120.0,72.5,-105.0,-125.0,58.5,,,,,,,-118.0,-115.0,73.0,-132.0,-103.0,53.5
2022-11-11,271625,2022-11-12T00:00:00+00:00,Final,away,Charleston,86,North Carolina,102,Dean Smith Center,Chapel Hill,NC,53.81526104417671,46.1847389558233,,,,,,,,,,,,,,,,,,,-105.0,-115.0,88.5,-105.0,-115.0,88.5,-120.0,-110.0,84.5,-110.0,-120.0,101.5,,,,,,,-113.0,-121.0,85.5,-112.0,-122.0,95.0
2022-11-11,271625,2022-11-12T00:00:00+00:00,Final,home,North Carolina,102,Charleston,86,Dean Smith Center,Chapel Hill,NC,53.81526104417671,46.1847389558233,,,,,,,,,,,,,,,,,,,-105.0,-115.0,88.5,-105.0,-115.0,88.5,-120.0,-110.0,84.5,-110.0,-120.0,101.5,,,,,,,-113.0,-121.0,85.5,-112.0,-122.0,95.0
2022-11-11,271626,2022-11-12T00:00:00+00:00,Final,away,Campbell,67,NC State,73,PNC Arena,Raleigh,NC,62.16216216216216,37.83783783783784,,,,,,,-120.0,-104.0,71.5,-108.0,-116.0,72.5,,,,,,,,,,,,,,,,,,,,,,,,,-121.0,-113.0,71.5,-121.0,-113.0,70.0
2022-11-11,271626,2022-11-12T00:00:00+00:00,Final,home,NC State,73,Campbell,67,PNC Arena,Raleigh,NC,62.16216216216216,37.83783783783784,,,,,,,-120.0,-104.0,71.5,-108.0,-116.0,72.5,,,,,,,,,,,,,,,,,,,,,,,,,-121.0,-113.0,71.5,-121.0,-113.0,70.0
2022-11-11,271627,2022-11-12T00:00:00+00:00,Final,away,UNC Greensboro,65,Miami-Florida,79,Watsco Center,Coral Gables,FL,53.22033898305085,46.779661016949156,,,,,,,-110.0,-114.0,68.5,-114.0,-110.0,70.5,,,,,,,-110.0,-110.0,72.0,-110.0,-110.0,72.0,-120.0,-110.0,69.5,-115.0,-115.0,70.5,,,,,,,-120.0,-117.0,69.5,-120.0,-115.0,81.0
2022-11-11,271627,2022-11-12T00:00:00+00:00,Final,home,Miami-Florida,79,UNC Greensboro,65,Watsco Center,Coral Gables,FL,53.22033898305085,46.779661016949156,,,,,,,-110.0,-114.0,68.5,-114.0,-110.0,70.5,,,,,,,-110.0,-110.0,72.0,-110.0,-110.0,72.0,-120.0,-110.0,69.5,-115.0,-115.0,70.5,,,,,,,-120.0,-117.0,69.5,-120.0,-115.0,81.0
2022-11-11,271628,2022-11-12T00:00:00+00:00,Final,away,Florida State,54,Central Florida,68,Addition Financial Arena,Orlando,FL,50.33333333333333,49.666666666666664,,,,,,,-118.0,-106.0,74.5,-108.0,-116.0,75.5,,,,,,,-110.0,-110.0,77.0,-110.0,-110.0,77.0,-120.0,-110.0,76.5,-120.0,-110.0,62.5,,,,,,,-118.0,-115.0,76.0,-124.0,-110.0,59.0
2022-11-11,271628,2022-11-12T00:00:00+00:00,Final,home,Central Florida,68,Florida State,54,Addition Financial Arena,Orlando,FL,50.33333333333333,49.666666666666664,,,,,,,-118.0,-106.0,74.5,-108.0,-116.0,75.5,,,,,,,-110.0,-110.0,77.0,-110.0,-110.0,77.0,-120.0,-110.0,76.5,-120.0,-110.0,62.5,,,,,,,-118.0,-115.0,76.0,-124.0,-110.0,59.0
2022-11-11,271630,2022-11-12T00:00:00+00:00,Final,away,CSU Bakersfield,44,Utah,72,Jon M. Huntsman Center,Salt Lake City,UT,43.41637010676156,56.58362989323843,,,,,,,-116.0,-108.0,70.5,-118.0,-106.0,70.5,,,,,,,-110.0,-110.0,70.5,-110.0,-110.0,70.5,-110.0,-120.0,70.5,-120.0,-110.0,58.5,,,,,,,-114.0,-122.0,71.0,-110.0,-127.0,56.5
